,listing_id,price,boroughs,host_name,last_review,description,room_type,avg_price,reviewed_month,price_range_labels
9185,17545558,73.0,Manhattan,Anna,2019-06-02,Private Room 2 in East Village (Large Window),Private room,2220.4166666666665,06,average
9186,17552185,115.0,Brooklyn,Anelcia Carolle,2019-07-03,Cozy Garden Apartment in Charming Park Slope,Entire home/apt,3497.9166666666665,07,average
9187,17554081,109.0,Brooklyn,Chris,2019-07-02,"Large, Sunny, Williamsburg 1 bedroom Apt",Entire home/apt,3315.4166666666665,07,average
9188,17554298,180.0,Staten Island,Kathleen,2019-07-07,The Sweet Pea Cottage,Entire home/apt,5475.0,07,expensive
9189,17554541,600.0,Brooklyn,Christy,2019-01-03,Delightful Brooklyn townhouse,Entire home/apt,18250.0,01,extravagant
9190,17556208,63.0,Manhattan,Nicole,2019-04-28,Private Room Available in Hamilton Heights,Private room,1916.25,04,budget
9191,17557517,195.0,Manhattan,Gregor,2019-06-07,Kids friendly 2 bedroom close to Subway and C.Park,Entire home/apt,5931.25,06,expensive
9192,17557873,45.0,Brooklyn,Izabel,2019-07-02,Renovated Comfortable Room for 2 or solo traveler,Private room,1368.75,07,budget
9193,17568601,55.0,Brooklyn,Edith,2019-05-19,Huge Sunny Room in Prime Brooklyn Flushing Ave JM,Private room,1672.9166666666667,05,budget
9194,17568638,110.0,Manhattan,Henrik,2019-01-17,Lower East Side Studio,Entire home/apt,3345.8333333333335,01,average
9195,17569080,200.0,Manhattan,Yolanda,2019-06-05,"2BR/2BATH,CENTRALPARK,COLUMBIA,JACUZZI,FIREPLACE",Entire home/apt,6083.333333333333,06,expensive
9196,17569246,109.0,Brooklyn,Stephany,2019-06-17,City Zen Apartment in Brooklyn,Entire home/apt,3315.4166666666665,06,average
9197,17569280,149.0,Brooklyn,Omar And Kareema,2019-06-16,Sweet and Secluded Suite minutes from Manhattan,Entire home/apt,4532.083333333333,06,average
9198,17571026,220.0,Manhattan,Analisa,2019-06-02,CLEAN STYLISH SUNNY & COMFORTABLE ONE-BED in L.E.S,Entire home/apt,6691.666666666667,06,expensive
9199,17573621,65.0,Queens,Brittney,2019-07-02,The Queens Bungalow,Entire home/apt,1977.0833333333333,07,budget
9200,17574134,300.0,Brooklyn,Blondine,2019-05-12,Luxurious Apartment in Crown Heights,Entire home/apt,9125.0,05,expensive
9201,17576849,90.0,Brooklyn,Silvia,2019-06-18,"Essential studio, 2 minutes from train (D)",Entire home/apt,2737.5,06,average
9202,17583732,69.0,Brooklyn,Julie,2019-06-19,Bright and Cosy Room in Williamsburg,Private room,2098.75,06,budget
9203,17583983,79.0,The Bronx,Ciprian,2019-06-23,Comfy & Spacious RM with Backyard/Near Metro,Private room,2402.9166666666665,06,average
9204,17584136,190.0,Manhattan,Jill & Kerry,2019-07-04,"2fireplcs,Garden,BBQ,wshr/dryer,JacuzTub,BIG Kitch",Entire home/apt,5779.166666666667,07,expensive
9205,17587000,65.0,Queens,Yvonne,2019-07-06,Private bedroom 8 mins-JFK&The Mall,Private room,1977.0833333333333,07,budget
9206,17591278,250.0,Manhattan,Anna,2019-07-01,Penthouse Apartment in Chelsea,Entire home/apt,7604.166666666667,07,expensive
9207,17591452,120.0,Brooklyn,Anna,2019-07-01,"2 Bed Apt Brighton Beach, Brooklyn by Beach",Entire home/apt,3650.0,07,average
9208,17593461,39.0,Queens,Steven,2019-07-03,(2R) Cozy and clean bedroom with private bathroom,Entire home/apt,1186.25,07,budget
9209,17599762,117.0,Brooklyn,Pioneer,2019-06-17,Birds nest Oasis in historic cobble hill,Entire home/apt,3558.75,06,average
9210,17600777,160.0,Brooklyn,Emmie,2019-05-19,Spacious room in front of prospect park,Private room,4866.666666666667,05,average
9211,17602108,117.0,Manhattan,Lisa,2019-05-28,NYU/E.Village Cafes & Bars*6 month $3500/mo,Entire home/apt,3558.75,05,average
9212,17603059,175.0,Manhattan,Vlad,2019-06-25,Luxury Condo in the Heart of Manhattan!(High Rise),Private room,5322.916666666667,06,average
9213,17604756,152.0,Brooklyn,Madeline,2019-01-01,Studio in Brooklyn Heights with Private Entrance,Entire home/apt,4623.333333333333,01,average
9214,17605478,59.0,Brooklyn,Julio,2019-06-24,NANCY clean/quiet very close city,Private room,1794.5833333333333,06,budget
9215,17606753,57.0,Brooklyn,Julio,2019-06-19,Mom Room,Private room,1733.75,06,budget
9216,17606850,200.0,Brooklyn,Alvin,2019-06-24,Spacious 2 BR Bedford Stuyvesant Bklyn NY,Entire home/apt,6083.333333333333,06,expensive
9217,17609502,45.0,Queens,Kevin,2019-07-05,"5 minutes from JFK,one single cozy bedroom for one",Private room,1368.75,07,budget
9218,17609541,61.0,Brooklyn,Julio,2019-05-21,ROSA 'S Private Entrance,Private room,1855.4166666666667,05,budget
9219,17610016,55.0,Brooklyn,Luis,2019-06-24,Cozy & Private Bedroom only 30-35 min to Manhattan,Private room,1672.9166666666667,06,budget
9220,17610107,178.0,Manhattan,Carmen,2019-06-24,Lovely 2-bedroom 1bath in Chinatown & Little Italy,Entire home/apt,5414.166666666667,06,expensive
9221,17611001,80.0,Queens,Yvonne,2019-06-23,Gorgeous bedroom 8mins-JFK&the mall,Private room,2433.3333333333335,06,average
9222,17618772,88.0,Brooklyn,Jonathan,2019-06-03,"Entire Huge 1 bd Apartment, Brooklyn Living",Entire home/apt,2676.6666666666665,06,average
9223,17619003,225.0,Manhattan,Marta,2019-06-20,Cozy 2 Bedroom,Entire home/apt,6843.75,06,expensive
9224,17624190,110.0,Queens,Steve Kings,2019-07-05,"*SPECIAL*
COZY WATERFRONT APARTMENT 
•SUPERHOST•",Entire home/apt,3345.8333333333335,07,average
9225,17625485,140.0,Brooklyn,Miralva,2019-07-01,Bahia Brazil Vibe - Entire apt,Entire home/apt,4258.333333333333,07,average
9226,17626236,110.0,Queens,Albertina,2019-05-28,Cozy 2 Bedroom (Train L or M),Entire home/apt,3345.8333333333335,05,average
9227,17631431,49.0,Manhattan,David,2019-05-27,Convenience and Privacy in this shared apartment,Private room,1490.4166666666667,05,budget
9228,17632790,450.0,Brooklyn,Ed,2019-06-23,Coney Island Private Assembly  Special Events,Entire home/apt,13687.5,06,extravagant
9229,17632840,99.0,Brooklyn,Ed,2019-01-27,Coney Island  Amphitheat  MCU 1 br  Wifi Cable **,Entire home/apt,3011.25,01,average
9230,17634485,255.0,Manhattan,Dina,2019-06-18,Unique Prime Location NYC  Sleeps 6,Entire home/apt,7756.25,06,expensive
9231,17638709,60.0,Brooklyn,Erik,2019-07-01,SPACIOUS BEDROOM PARK SLOPE BROOKLYN,Private room,1825.0,07,budget
9232,17641625,122.0,Manhattan,Luna,2019-05-24,COZY Large Private APARTMENT in EAST VILLAGE,Entire home/apt,3710.8333333333335,05,average
9233,17645939,44.0,Brooklyn,Ebony,2019-06-30,Vintage Rainbow Room,Private room,1338.3333333333333,06,budget
9234,17649690,125.0,Queens,Arthur,2019-07-01,"Gorgeous condo 20min from NYC,close to the airport",Entire home/apt,3802.0833333333335,07,average
9235,17651607,55.0,Queens,Cristina,2019-04-25,Cozy room in a 2B with backyard access,Private room,1672.9166666666667,04,budget
9236,17652158,80.0,Brooklyn,Russell,2019-06-10,Cozy bedroom in williamsburg,Private room,2433.3333333333335,06,average
9237,17654277,65.0,Queens,Christine,2019-06-23,Spacious Room w/ 2 Bed,Private room,1977.0833333333333,06,budget
9238,17654611,75.0,Queens,Lunara,2019-06-09,Artsy Private Room in LIC. 2 min walk to Subway.,Private room,2281.25,06,average
9239,17665016,69.0,Brooklyn,Jose,2019-04-30,HUGE BEDROOM LORIMER L TRAIN!!!,Private room,2098.75,04,budget
9240,17665855,199.0,Manhattan,Max,2019-05-23,Spacious two bedrooms condo in upper Manhattan,Entire home/apt,6052.916666666667,05,expensive
9241,17665943,55.0,Queens,Sonia,2019-06-29,"Room in Queens, NY, near LGA.",Private room,1672.9166666666667,06,budget
9242,17665996,50.0,Queens,Linelle,2019-06-27,Cozy home away from home,Private room,1520.8333333333333,06,budget
9243,17666300,2250.0,Manhattan,Diana,2019-07-01,Ultimate 50th Floor Downtown Penthouse  - 4000SqFt,Entire home/apt,68437.5,07,extravagant
9244,17666780,125.0,Brooklyn,Nyls,2019-05-29,Lovely Two Bedroom & Event Space From Nonprofit,Entire home/apt,3802.0833333333335,05,average
9245,17667639,215.0,Manhattan,Elle,2019-06-10,Your 1 bedroom home away from home!,Entire home/apt,6539.583333333333,06,expensive
9246,17669272,134.0,Manhattan,Harry,2019-03-05,MASTER Cozy Bedroom Queen size 2 blocks Timesquare,Entire home/apt,4075.8333333333335,03,average
9247,17669480,125.0,Brooklyn,Jamal,2019-06-12,Sunny Brownstone Studio in BedStuy Brooklyn,Entire home/apt,3802.0833333333335,06,average
9248,17669867,60.0,Manhattan,Zhoe,2019-07-01,"☀️Private, cozy & quiet room in Inwood Manhattan☀️",Private room,1825.0,07,budget
9249,17670245,56.0,Brooklyn,Mariam,2019-03-27,Cozy bright room near Prospect Park,Private room,1703.3333333333333,03,budget
9250,17678601,100.0,Brooklyn,Michael,2019-06-26,Pretty Brooklyn One-Bedroom for 2 to 4 people,Entire home/apt,3041.6666666666665,06,average
9251,17679822,150.0,Manhattan,Stanley,2019-06-15,Rosalee Stewart,Entire home/apt,4562.5,06,average
9252,17680566,108.0,Brooklyn,Jose,2019-04-26,*PRIVATE APARTMENT L TRAIN LORIMER STOP,Entire home/apt,3285.0,04,average
9253,17680909,45.0,Queens,Steven,2019-07-03,(B) Great value & clean apartment in New York,Entire home/apt,1368.75,07,budget
9254,17682208,210.0,Brooklyn,Mark,2019-06-24,Bushwick Hideaway (Studio),Entire home/apt,6387.5,06,expensive
9255,17682843,80.0,Queens,Simone,2019-07-02,"Astoria close to JFK,Laguardia airport, Manhattan",Private room,2433.3333333333335,07,average
9256,17682955,79.0,Manhattan,Andrea,2019-06-25,Quiet private room near Columbia University,Private room,2402.9166666666665,06,average
9257,17683903,190.0,Brooklyn,Tim,2019-02-21,Full Brownstone Near Prospect Park,Entire home/apt,5779.166666666667,02,expensive
9258,17684151,163.0,Brooklyn,Ginevra,2019-05-30,Cosy apartment in Park Slope,Entire home/apt,4957.916666666667,05,average
9259,17684912,84.0,Brooklyn,Michael,2019-06-12,Modern 1 bedroom condo near Pratt in Bed-Stuy,Entire home/apt,2555.0,06,average
9260,17686461,58.0,Queens,Leo,2019-06-11,A1Long Island City Big Room Great Location,Private room,1764.1666666666667,06,budget
9261,17690699,90.0,Brooklyn,Erin,2019-06-20,"Modern, sunny, garden 2 bedroom",Entire home/apt,2737.5,06,average
9262,17692275,75.0,Brooklyn,Kamilya,2019-06-10,SUNNY BDRM IN VICTORIAN HOME,Private room,2281.25,06,average
9263,17694203,85.0,Brooklyn,Kyla,2019-02-20,Sun drenched Park Slope getaway..,Entire home/apt,2585.4166666666665,02,average
9264,17695571,285.0,Brooklyn,Grace,2019-07-05,Luxury 2 BR in Urban Brooklyn,Entire home/apt,8668.75,07,expensive
9265,17697781,220.0,Manhattan,Kate,2019-04-09,Luxury High-Rise Studio with VIEWS,Entire home/apt,6691.666666666667,04,expensive
9266,17698189,58.0,Queens,Leo,2019-06-21,A2Long Island City Big Room Great Location,Private room,1764.1666666666667,06,budget
9267,17698990,58.0,Queens,Leo,2019-06-23,A4Long Island City Big Room Great Location,Private room,1764.1666666666667,06,budget
9268,17699647,145.0,Brooklyn,Angelica And Prescott,2019-06-24,"Minimal Oasis | Best Location:S Williamsburg, BK",Entire home/apt,4410.416666666667,06,average
9269,17701658,126.0,Manhattan,Gio,2019-06-30,Luxury Private room in Upper East Side,Private room,3832.5,06,average
9270,17702057,230.0,Manhattan,Vladimir,2019-06-25,Upper East Side Cozy Apartment,Entire home/apt,6995.833333333333,06,expensive
9271,17702242,129.0,Manhattan,Gio,2019-07-04,Stylish Private BR  in the Upper East Side,Private room,3923.75,07,average
9272,17702320,119.0,Manhattan,Gio,2019-06-09,Chic Private BR in Upper East!,Private room,3619.5833333333335,06,average
9273,17707963,50.0,Queens,Kevin,2019-07-07,"5mins from JFK, one cozy bedroom for one",Private room,1520.8333333333333,07,budget
9274,17710842,199.0,Brooklyn,Mike,2019-04-09,"Home Away From Home. Sunny, Spacious 1BR Apartment",Entire home/apt,6052.916666666667,04,expensive
9275,17711806,65.0,Brooklyn,Sara,2019-06-30,Private Room & Private bathroom 2mins to subway!,Private room,1977.0833333333333,06,budget
9276,17713865,150.0,Manhattan,Lola,2019-06-16,Private Room!,Private room,4562.5,06,average
9277,17716140,90.0,Brooklyn,Atherly,2019-06-30,Beautiful sunny studio.,Private room,2737.5,06,average
9278,17716225,50.0,Brooklyn,Shelley,2019-03-31,Dreamy Parkside Loft-Studio w/ Private Patio,Private room,1520.8333333333333,03,budget
9279,17716523,122.0,Staten Island,Mirco,2019-06-23,30 Minutes from Manhattan Apartment by South Beach,Entire home/apt,3710.8333333333335,06,average
9280,17717799,51.0,Queens,Jimmy &Cindy,2019-06-23,Neat En-suite  room attached   PRIVATE full bath,Private room,1551.25,06,budget
9281,17719502,275.0,Brooklyn,Petra,2019-06-28,Duplex 5 BR apartment in a historic brownstone,Entire home/apt,8364.583333333334,06,expensive
9282,17728927,199.0,Manhattan,Bob,2019-06-30,"Eclectic, Comfortable, Quiet & Convenient on UWS",Entire home/apt,6052.916666666667,06,expensive
9283,17729625,145.0,Brooklyn,Michelle Curran,2019-06-16,Lovely Brown Stone Casa Curran,Entire home/apt,4410.416666666667,06,average
9284,17730019,161.0,Brooklyn,Gretchen,2019-06-24,HALSEY HAVEN,Entire home/apt,4897.083333333333,06,average
9285,17730939,43.0,The Bronx,Thai,2019-06-23,Large bright bedroom,Private room,1307.9166666666667,06,budget
9286,17731252,95.0,Brooklyn,Em,2019-06-23,Sunny Brooklyn Home,Entire home/apt,2889.5833333333335,06,average
9287,17731335,60.0,Queens,Yoko,2019-06-23,Private room in cozy Astoria apartment,Private room,1825.0,06,budget
9288,17731891,180.0,Brooklyn,Svetlana,2019-07-02,New 2 BDR apt/great location/20 mins to Manhattan,Entire home/apt,5475.0,07,expensive
9289,17735101,150.0,Manhattan,Lola,2019-01-02,Quiet Studio in the ❤️of Hells Kitchen for 1 person,Entire home/apt,4562.5,01,average
9290,17735156,49.0,Staten Island,Kevin,2019-06-09,Private Cozy Large  Comfortable Bedroom.,Private room,1490.4166666666667,06,budget
9291,17735639,49.0,Staten Island,Kevin,2019-06-29,Adorable Bright Private Bedroom.,Private room,1490.4166666666667,06,budget
9292,17735760,249.0,Manhattan,Kevin,2019-06-29,5-STAR REVIEW 1 BEDROOM LINCOLN CENTER- BEST PRICE,Entire home/apt,7573.75,06,expensive
9293,17737245,70.0,Brooklyn,Thuy,2019-06-01,Chic & zen room in a very clean Brooklyn apt,Private room,2129.1666666666665,06,average
9294,17738174,49.0,Queens,Christine,2019-06-16,Bayside Room  w/ 1 Bed,Private room,1490.4166666666667,06,budget
9295,17738717,22.0,Queens,Christine & Einstein,2019-05-17,Clean Cosy Bedroom w/Desk 10min to JFK & Big Mall,Private room,669.1666666666666,05,budget
9296,17741347,105.0,Manhattan,Elena,2019-06-23,Cozy studio w/kitchen & bathroom. Great location,Entire home/apt,3193.75,06,average
9297,17744351,115.0,Brooklyn,Ebada,2019-05-19,1 Bd furnished Bayridge Brooklyn NY,Entire home/apt,3497.9166666666665,05,average
9298,17748284,65.0,Queens,Nikolas,2019-06-17,Guest BedRm in quaint NYC neighborhood. NEAR TRAIN,Private room,1977.0833333333333,06,budget
9299,17750380,83.0,Brooklyn,Alexandra,2019-06-25,Bright Sanctuary in Williamsburg,Private room,2524.5833333333335,06,average
9300,17750513,45.0,Brooklyn,Sean,2019-06-27,"Private Room with Full Private Bath, cozy&quiet",Private room,1368.75,06,budget
9301,17751140,55.0,Queens,Sonia,2019-07-01,Room in Queens NY  near LGA,Private room,1672.9166666666667,07,budget
9302,17751338,100.0,Brooklyn,Kara,2019-06-11,Brooklyn Beauty,Entire home/apt,3041.6666666666665,06,average
9303,17754072,38.0,Queens,Danielle,2019-07-06,Bed in Family Home Near LGA Airport,Shared room,1155.8333333333333,07,budget
9304,17759478,89.0,Brooklyn,Pamela,2019-06-30,(4) Comfy Home Away From Home/Multiple Rooms,Private room,2707.0833333333335,06,average
9305,17759694,210.0,Brooklyn,Lindsay,2019-06-23,Private Williamsburg SunDrenched Large  Studio,Entire home/apt,6387.5,06,expensive
9306,17762733,103.0,Manhattan,Marilyn,2019-07-06,MASTER SUITE IN THE CENTRAL PARK,Private room,3132.9166666666665,07,average
9307,17763622,90.0,Manhattan,Marilyn,2019-06-29,JUNIOR SUITE IN MANHATTAN,Private room,2737.5,06,average
9308,17763785,227.0,Manhattan,JoAnn,2019-04-23,"Oversized one bedroom
Midtown, West 57 the St.",Entire home/apt,6904.583333333333,04,expensive
9309,17764355,75.0,Staten Island,Mark,2019-07-01,"@Ferry,Loft,2Bdrm/4bed.Private,Renovated/Stylish",Entire home/apt,2281.25,07,average
9310,17765198,50.0,Queens,Christine,2019-06-24,Neat Room w/ 1 Bed,Private room,1520.8333333333333,06,budget
9311,17765395,60.0,Queens,Christine,2019-05-26,Bayside Room w/ 2 Bed,Private room,1825.0,05,budget
9312,17765398,50.0,Brooklyn,Chelsea,2019-03-16,"Cozy, quiet apartment in trendy Greenpoint spot!",Private room,1520.8333333333333,03,budget
9313,17774731,115.0,Manhattan,Lucia,2019-06-23,Beautiful private studio near central park,Entire home/apt,3497.9166666666665,06,average
9314,17774810,55.0,Queens,Norberto & Lana,2019-07-03,Bedroom in fully renovated apartment,Private room,1672.9166666666667,07,budget
9315,17776390,71.0,Brooklyn,Luke & Madia,2019-06-21,CHIC LOFT IN CONVERTED FACTORY - NEAR 2 METROS,Private room,2159.5833333333335,06,average
9316,17777286,115.0,Manhattan,Lucia,2019-06-24,Brownstone studio near central park,Entire home/apt,3497.9166666666665,06,average
9317,17777654,65.0,Queens,Deloris,2019-06-12,Bright Comfy Quiet Room Just 6 Mins from JFK!,Private room,1977.0833333333333,06,budget
9318,17778366,120.0,Queens,Melissa,2019-06-25,Shang Ri La Studio,Entire home/apt,3650.0,06,average
9319,17778941,59.0,Brooklyn,Olzhas,2019-07-06,L Bright & Cozy & Modern room 30 mins to Manhattan,Private room,1794.5833333333333,07,budget
9320,17779504,65.0,Queens,Deloris,2019-06-21,Relaxing Quiet Room Just 6 Mins from JFK Airport!,Private room,1977.0833333333333,06,budget
9321,17781440,80.0,Queens,Yvonne,2019-06-23,Elegant bedroom 8 mins-JFK&the mall,Private room,2433.3333333333335,06,average
9322,17790276,170.0,Brooklyn,Rosemary,2019-06-27,Spacious 2 bedroom w/ balcony. BrooklynNY NEAR ALL,Entire home/apt,5170.833333333333,06,average
9323,17790958,120.0,Manhattan,Rosemarie,2019-07-03,Room in SOHO! On Broome Street,Private room,3650.0,07,average
9324,17791461,44.0,Brooklyn,Erica,2019-07-01,Bunk Bed Fun Room - really cozy and affordable!,Private room,1338.3333333333333,07,budget
9325,17791464,71.0,Queens,Daniel,2019-04-15,Convenient LIC Brownstone,Private room,2159.5833333333335,04,average
9326,17791938,150.0,Brooklyn,Andreas,2019-06-16,Seperate Appartement in Appartement Bklyn Hights,Private room,4562.5,06,average
9327,17793963,170.0,Manhattan,Christianne,2019-05-27,Luxury/360 View/Gym/Downtown/Doorman,Entire home/apt,5170.833333333333,05,average
9328,17796480,51.0,Queens,Luz,2019-06-30,PRIVATE ROOM near JFK & La Guardia,Private room,1551.25,06,budget
9329,17797691,95.0,Manhattan,Kelli,2019-06-21,Manhattan Art Haven,Entire home/apt,2889.5833333333335,06,average
9330,17806646,94.0,Brooklyn,Nico,2019-06-28,Beautiful Loft Railroad apartment in Bushwick,Entire home/apt,2859.1666666666665,06,average
9331,17809310,40.0,Brooklyn,Nick,2019-06-03,Cozy guest room in Brooklyn,Private room,1216.6666666666667,06,budget
9332,17811033,110.0,Manhattan,E,2019-06-13,LARGE LUXURY DESIGNER WALL ST APARTMENT,Entire home/apt,3345.8333333333335,06,average
9333,17812444,185.0,Manhattan,Lauren,2019-07-02,3 bedroom in the heart of the west village,Entire home/apt,5627.083333333333,07,expensive
9334,17812919,177.0,Manhattan,John,2019-07-05,Vibrant Brownstone Penthouse Near Central Park,Entire home/apt,5383.75,07,expensive
9335,17813679,110.0,Brooklyn,Danielle,2019-05-19,Bright 1 Bedroom Apartment in Brooklyn,Entire home/apt,3345.8333333333335,05,average
9336,17814209,80.0,Manhattan,Cinthya,2019-05-26,"Private room in UES:Ideal Location, Private &Quiet",Private room,2433.3333333333335,05,average
9337,17817203,53.0,Queens,Sandra,2019-06-23,Room rent for close to Manhattan,Private room,1612.0833333333333,06,budget
9338,17828438,100.0,Manhattan,Caitlin,2019-06-12,Lovely Bedroom in heart of East Village,Private room,3041.6666666666665,06,average
9339,17829241,75.0,Brooklyn,Silvia,2019-06-10,All in one place (A),Private room,2281.25,06,average
9340,17830470,275.0,Brooklyn,Kate,2019-07-06,Spacious 3BR Brownstone with HUGE backyard,Entire home/apt,8364.583333333334,07,expensive
9341,17832970,60.0,Brooklyn,Anna,2019-02-11,Private Room in 2 Bedroom Apartment by the Sea,Private room,1825.0,02,budget
9342,17839052,100.0,Brooklyn,Jim,2019-05-07,TWO PRIVATE ROOMS in apt share,Private room,3041.6666666666665,05,average
9343,17839944,64.0,Manhattan,Shah Memo,2019-06-23,CUTE ROOM - Times Square-19minutes,Private room,1946.6666666666667,06,budget
9344,17841354,190.0,Brooklyn,Florent,2019-06-09,Williamsburg Dream Home,Entire home/apt,5779.166666666667,06,expensive
9345,17842111,99.0,The Bronx,Yerddy,2019-06-22,1st flr full studio apartment- entire place/SAFE,Entire home/apt,3011.25,06,average
9346,17843168,250.0,Manhattan,Ronnie,2019-04-21,Columbus Circle Lincoln center Central park,Private room,7604.166666666667,04,expensive
9347,17843998,250.0,Manhattan,Caitlin,2019-06-02,"Large & Sunny, a Lovely 2-Bed Apt in East Village",Entire home/apt,7604.166666666667,06,expensive
9348,17844130,150.0,Brooklyn,John,2019-05-27,Trendy Apt in Historic Brooklyn Heights,Entire home/apt,4562.5,05,average
9349,17844682,484.0,Manhattan,Matthew,2019-06-23,MIDTOWN * UNICORN * TOWNHOUSE!!,Entire home/apt,14721.666666666666,06,extravagant
9350,17847040,199.0,Manhattan,Terry,2019-06-15,Spacious 1bd in the heart of Midtown High Rise  !,Entire home/apt,6052.916666666667,06,expensive
9351,17848627,79.0,Manhattan,Anselmo,2019-06-30,Cozy Room in Harlem,Private room,2402.9166666666665,06,average
9352,17853353,47.0,The Bronx,Julia,2019-04-16,Private Room Near Bronx Zoo and NYBG!,Private room,1429.5833333333333,04,budget
9353,17856672,149.0,Manhattan,Narina,2019-06-24,"New 1 Bedroom, Clean, Modern Apartment",Entire home/apt,4532.083333333333,06,average
9354,17858824,60.0,Brooklyn,Shahar,2019-04-22,The Blue Room,Private room,1825.0,04,budget
9355,17860607,220.0,Manhattan,Heidi,2019-07-01,Super Cozy Luxury Apt,Entire home/apt,6691.666666666667,07,expensive
9356,17861841,99.0,Brooklyn,Janessa,2019-05-23,THE CREATIVE COZY ROOM,Private room,3011.25,05,average
9357,17863000,120.0,Brooklyn,Daniela,2019-06-21,"Greenpoint, BK 1 Bedroom, Couple/Solo Traveler",Entire home/apt,3650.0,06,average
9358,17864665,110.0,Manhattan,Sonia,2019-07-06,Fully Furnish Fancy Alcove Studio in Manhattan,Entire home/apt,3345.8333333333335,07,average
9359,17866018,60.0,Brooklyn,Eve,2019-06-17,Beautiful Room in Styvesant Heights Brooklyn,Private room,1825.0,06,budget
9360,17866206,110.0,Brooklyn,Ed,2019-05-27,"Coney Island Private Apt*** Wi Fi, LCD TV MCU Park",Entire home/apt,3345.8333333333335,05,average
9361,17866302,75.0,Manhattan,Ali,2019-02-17,Harlem apt,Private room,2281.25,02,average
9362,17875002,125.0,Manhattan,Michael,2019-07-01,Nice private room in quiet E Village apt,Private room,3802.0833333333335,07,average
9363,17875156,40.0,Brooklyn,Miranda,2019-07-05,little place in Bushwick,Private room,1216.6666666666667,07,budget
9364,17876530,105.0,The Bronx,Yahaira,2019-06-13,Spacious Garden Apartment Private Entrance,Entire home/apt,3193.75,06,average
9365,17877959,75.0,Brooklyn,Rosemary,2019-06-30,Huge Studio Apt+Sleeps 4 ppl Bklyn Near ALL,Entire home/apt,2281.25,06,average
9366,17879131,429.0,Manhattan,Pablo,2019-06-17,Amazing Space For Your Chelsea Stay,Private room,13048.75,06,extravagant
9367,17880254,60.0,The Bronx,Zain,2019-01-01,Spacious New York City Travelers Getaway,Shared room,1825.0,01,budget
9368,17881079,84.0,Brooklyn,Maria,2019-01-02,Charming studio with Manhattan view.,Private room,2555.0,01,average
9369,17881120,75.0,Manhattan,Randy,2019-06-25,Cozy Room in the Heart of Chinatown,Private room,2281.25,06,average
9370,17881234,50.0,Brooklyn,Layla,2019-05-18,Garden level private room + your own bathroom,Private room,1520.8333333333333,05,budget
9371,17881553,39.0,Brooklyn,Shahana,2019-05-27,"Deluxe Private Bedroom, Near Manhattan NYC",Private room,1186.25,05,budget
9372,17887213,160.0,Brooklyn,Jacqueline,2019-07-04,Beautiful 2 Bedroom suite in Bedford Stuyvesant.,Entire home/apt,4866.666666666667,07,average
9373,17887871,175.0,Brooklyn,Dorothy,2019-06-21,Charming Greenpoint Gem,Entire home/apt,5322.916666666667,06,average
9374,17888337,47.0,Queens,Jimmy &Cindy,2019-06-16,Nice  neat  Bedroom  attached by PRIVATE BATHROOM,Private room,1429.5833333333333,06,budget
9375,17892114,95.0,Manhattan,Chris,2019-06-13,Walk to CENTRAL PARK and TIME SQUARE!!!!,Private room,2889.5833333333335,06,average
9376,17892920,145.0,Queens,Trevor,2019-06-24,"Spacious & Bright, Full Apt in Astoria/LIC",Entire home/apt,4410.416666666667,06,average
9377,17897913,65.0,Queens,Giani,2019-06-30,"Warm home in Woodside, Queens.",Private room,1977.0833333333333,06,budget
9378,17899730,150.0,The Bronx,Sean,2019-06-09,Cozy Bronx Apt,Entire home/apt,4562.5,06,average
9379,17899990,139.0,Brooklyn,Remy,2019-07-01,Spacious quiet garden 1 Br + Sunny Back Yard,Entire home/apt,4227.916666666667,07,average
9380,17902970,100.0,Manhattan,Sam,2019-07-01,Great location in the heart of Manhattan,Private room,3041.6666666666665,07,average
9381,17905479,200.0,Manhattan,Cari,2019-06-13,Gorgeous One Bedroom in the Heart of Chelsea,Entire home/apt,6083.333333333333,06,expensive
9382,17905970,100.0,Queens,Karl,2019-06-04,"Entire Lower Level,Close to All & 15 mins to NYC",Entire home/apt,3041.6666666666665,06,average
9383,17906420,148.0,Brooklyn,Paul,2019-06-23,Relaxing Brownstone One Bedroom,Entire home/apt,4501.666666666667,06,average
9384,17906601,160.0,Brooklyn,Peter,2019-06-17,Group Friendly * Prospect Park * Close to Trains,Entire home/apt,4866.666666666667,06,average
9385,17906990,147.0,Manhattan,Kristen,2019-07-05,"Sunny, Beautiful, Upper East Side TRUE One Bedroom",Entire home/apt,4471.25,07,average
9386,17922181,110.0,Manhattan,Amy,2019-05-19,Cute UWS studio off CPW,Entire home/apt,3345.8333333333335,05,average
9387,17922242,130.0,Manhattan,Elsa,2019-06-11,Spacious and quiet East Village Private Studio,Entire home/apt,3954.1666666666665,06,average
9388,17923261,90.0,Queens,Hind,2019-07-04,Quality cozy studio in a quiet neighborhood,Entire home/apt,2737.5,07,average
9389,17926910,125.0,Manhattan,Lynn,2019-06-22,East Harlem Studio Apartment,Entire home/apt,3802.0833333333335,06,average
9390,17929219,395.0,Manhattan,Cannon,2019-06-29,HEART of West Village! Big + Beautiful TRUE 1 BDRM,Entire home/apt,12014.583333333334,06,extravagant
